"COUNTRY","PRODUCTION_INDEX","TYPE_OF_TRANSFORMATION","FREQUENCY","TIME_PERIOD","OBS_VALUE","SCALE"
"United Kingdom","Industrial Production","Index","Monthly","1983-M03","71.68414750078643","Units"
"United Kingdom","Industrial Production","Index","Monthly","1983-M04","65.8418431119772","Units"
"United Kingdom","Industrial Production","Index","Monthly","1983-M05","66.67645802466424","Units"
"United Kingdom","Industrial Production","Index","Monthly","1983-M06","65.84184311197721","Units"
"United Kingdom","Industrial Production","Index","Monthly","1983-M07","62.31791348063196","Units"
"United Kingdom","Industrial Production","Index","Monthly","1983-M08","59.44312878137662","Units"
"United Kingdom","Industrial Production","Index","Monthly","1983-M09","68.623892820934","Units"
"United Kingdom","Industrial Production","Index","Monthly","1983-M10","72.0550874619807","Units"
"United Kingdom","Industrial Production","Index","Monthly","1983-M11","74.00252225825044","Units"
"United Kingdom","Industrial Production","Index","Monthly","1983-M12","65.74910812167863","Units"
"United Kingdom","Industrial Production","Index","Monthly","1984-M01","68.90209779182965","Units"
"United Kingdom","Industrial Production","Index","Monthly","1984-M02","74.65166719034034","Units"
"United Kingdom","Industrial Production","Index","Monthly","1984-M03","75.30081212243026","Units"
"United Kingdom","Industrial Production","Index","Monthly","1984-M04","66.12004808287287","Units"
"United Kingdom","Industrial Production","Index","Monthly","1984-M05","65.09996318958869","Units"
"United Kingdom","Industrial Production","Index","Monthly","1984-M06","67.32560295675411","Units"
"United Kingdom","Industrial Production","Index","Monthly","1984-M07","61.29782858734775","Units"
"United Kingdom","Industrial Production","Index","Monthly","1984-M08","59.44312878137656","Units"
"United Kingdom","Industrial Production","Index","Monthly","1984-M09","68.7166278112325","Units"
"United Kingdom","Industrial Production","Index","Monthly","1984-M10","70.66406260750225","Units"
"United Kingdom","Industrial Production","Index","Monthly","1984-M11","72.14782245227919","Units"
"United Kingdom","Industrial Production","Index","Monthly","1984-M12","64.72902322839446","Units"
"United Kingdom","Industrial Production","Index","Monthly","1985-M01","68.25295285973971","Units"
"United Kingdom","Industrial Production","Index","Monthly","1985-M02","74.92987216123599","Units"
"United Kingdom","Industrial Production","Index","Monthly","1985-M03","78.63927177317836","Units"
"United Kingdom","Industrial Production","Index","Monthly","1985-M04","69.458507733621","Units"
"United Kingdom","Industrial Production","Index","Monthly","1985-M05","69.08756777242673","Units"
"United Kingdom","Industrial Production","Index","Monthly","1985-M06","73.16790734556334","Units"
"United Kingdom","Industrial Production","Index","Monthly","1985-M07","65.19269817988726","Units"
"United Kingdom","Industrial Production","Index","Monthly","1985-M08","63.52346835451317","Units"
"United Kingdom","Industrial Production","Index","Monthly","1985-M09","73.7243172873547","Units"
"United Kingdom","Industrial Production","Index","Monthly","1985-M10","74.37346221944462","Units"
"United Kingdom","Industrial Production","Index","Monthly","1985-M11","77.99012684108843","Units"
"United Kingdom","Industrial Production","Index","Monthly","1985-M12","67.69654291794834","Units"
"United Kingdom","Industrial Production","Index","Monthly","1986-M01","72.33329243287631","Units"
"United Kingdom","Industrial Production","Index","Monthly","1986-M02","72.79696738436911","Units"
"United Kingdom","Industrial Production","Index","Monthly","1986-M03","77.6191868798942","Units"
"United Kingdom","Industrial Production","Index","Monthly","1986-M04","73.07517235526481","Units"
"United Kingdom","Industrial Production","Index","Monthly","1986-M05","69.82944769481524","Units"
"United Kingdom","Industrial Production","Index","Monthly","1986-M06","70.10765266571092","Units"
"United Kingdom","Industrial Production","Index","Monthly","1986-M07","68.62389282093394","Units"
"United Kingdom","Industrial Production","Index","Monthly","1986-M08","63.52346835451316","Units"
"United Kingdom","Industrial Production","Index","Monthly","1986-M09","74.92987216123596","Units"
"United Kingdom","Industrial Production","Index","Monthly","1986-M10","80.40123658885096","Units"
"United Kingdom","Industrial Production","Index","Monthly","1986-M11","77.3409819089985","Units"
"United Kingdom","Industrial Production","Index","Monthly","1986-M12","74.55893220004172","Units"
"United Kingdom","Industrial Production","Index","Monthly","1987-M01","72.98243736496624","Units"
"United Kingdom","Industrial Production","Index","Monthly","1987-M02","75.30081212243023","Units"
"United Kingdom","Industrial Production","Index","Monthly","1987-M03","83.27602128810633","Units"
"United Kingdom","Industrial Production","Index","Monthly","1987-M04","73.53884730675759","Units"
"United Kingdom","Industrial Production","Index","Monthly","1987-M05","71.49867752018931","Units"
"United Kingdom","Industrial Production","Index","Monthly","1987-M06","74.83713717093745","Units"
"United Kingdom","Industrial Production","Index","Monthly","1987-M07","72.2405574425778","Units"
"United Kingdom","Industrial Production","Index","Monthly","1987-M08","67.14013297615705","Units"
"United Kingdom","Industrial Production","Index","Monthly","1987-M09","77.43371689929714","Units"
"United Kingdom","Industrial Production","Index","Monthly","1987-M10","82.53414136571791","Units"
"United Kingdom","Industrial Production","Index","Monthly","1987-M11","81.97773142392656","Units"
"United Kingdom","Industrial Production","Index","Monthly","1987-M12","78.26833181198418","Units"
"United Kingdom","Industrial Production","Index","Monthly","1988-M01","76.22816202541586","Units"
"United Kingdom","Industrial Production","Index","Monthly","1988-M02","80.03029662765679","Units"
"United Kingdom","Industrial Production","Index","Monthly","1988-M03","88.84012070601995","Units"
"United Kingdom","Industrial Production","Index","Monthly","1988-M04","75.48628210302738","Units"
"United Kingdom","Industrial Production","Index","Monthly","1988-M05","77.34098190899857","Units"
"United Kingdom","Industrial Production","Index","Monthly","1988-M06","79.01021173437263","Units"
"United Kingdom","Industrial Production","Index","Monthly","1988-M07","73.07517235526484","Units"
"United Kingdom","Industrial Production","Index","Monthly","1988-M08","73.53884730675763","Units"
"United Kingdom","Industrial Production","Index","Monthly","1988-M09","82.9978163172107","Units"
"United Kingdom","Industrial Production","Index","Monthly","1988-M10","84.1106362007934","Units"
"United Kingdom","Industrial Production","Index","Monthly","1988-M11","88.28371076422858","Units"
"United Kingdom","Industrial Production","Index","Monthly","1988-M12","79.19568171496973","Units"
"United Kingdom","Industrial Production","Index","Monthly","1989-M01","80.49397157914956","Units"
"United Kingdom","Industrial Production","Index","Monthly","1989-M02","81.05038152094092","Units"
"United Kingdom","Industrial Production","Index","Monthly","1989-M03","88.74738571572136","Units"
"United Kingdom","Industrial Production","Index","Monthly","1989-M04","80.03029662765678","Units"
"United Kingdom","Industrial Production","Index","Monthly","1989-M05","80.6794415597467","Units"
"United Kingdom","Industrial Production","Index","Monthly","1989-M06","80.49397157914956","Units"
"United Kingdom","Industrial Production","Index","Monthly","1989-M07","74.65166719034034","Units"
"United Kingdom","Industrial Production","Index","Monthly","1989-M08","75.57901709332593","Units"
"United Kingdom","Industrial Production","Index","Monthly","1989-M09","81.79226144332942","Units"
"United Kingdom","Industrial Production","Index","Monthly","1989-M10","86.33627596795883","Units"
"United Kingdom","Industrial Production","Index","Monthly","1989-M11","88.74738571572138","Units"
"United Kingdom","Industrial Production","Index","Monthly","1989-M12","79.47388668586543","Units"
"United Kingdom","Industrial Production","Index","Monthly","1990-M01","81.88499643362798","Units"
"United Kingdom","Industrial Production","Index","Monthly","1990-M02","80.49397157914962","Units"
"United Kingdom","Industrial Production","Index","Monthly","1990-M03","91.15849546348396","Units"
"United Kingdom","Industrial Production","Index","Monthly","1990-M04","79.19568171496981","Units"
"United Kingdom","Industrial Production","Index","Monthly","1990-M05","82.16320140452371","Units"
"United Kingdom","Industrial Production","Index","Monthly","1990-M06","81.32858649183669","Units"
"United Kingdom","Industrial Production","Index","Monthly","1990-M07","76.04269204481881","Units"
"United Kingdom","Industrial Production","Index","Monthly","1990-M08","75.11534214183319","Units"
"United Kingdom","Industrial Production","Index","Monthly","1990-M09","79.10294672467126","Units"
"United Kingdom","Industrial Production","Index","Monthly","1990-M10","87.26362587094449","Units"
"United Kingdom","Industrial Production","Index","Monthly","1990-M11","86.70721592915315","Units"
"United Kingdom","Industrial Production","Index","Monthly","1990-M12","77.80465686049147","Units"
"United Kingdom","Industrial Production","Index","Monthly","1991-M01","81.05038152094105","Units"
"United Kingdom","Industrial Production","Index","Monthly","1991-M02","79.75209165676121","Units"
"United Kingdom","Industrial Production","Index","Monthly","1991-M03","84.5743111522863","Units"
"United Kingdom","Industrial Production","Index","Monthly","1991-M04","77.89739185078999","Units"
"United Kingdom","Industrial Production","Index","Monthly","1991-M05","78.17559682168567","Units"
"United Kingdom","Industrial Production","Index","Monthly","1991-M06","75.67175208362453","Units"
"United Kingdom","Industrial Production","Index","Monthly","1991-M07","75.30081212243031","Units"
"United Kingdom","Industrial Production","Index","Monthly","1991-M08","70.20038765600953","Units"
"United Kingdom","Industrial Production","Index","Monthly","1991-M09","77.34098190899861","Units"
"United Kingdom","Industrial Production","Index","Monthly","1991-M10","84.66704614258482","Units"
"United Kingdom","Industrial Production","Index","Monthly","1991-M11","83.18328629780783","Units"
"United Kingdom","Industrial Production","Index","Monthly","1991-M12","77.89739185078993","Units"
"United Kingdom","Industrial Production","Index","Monthly","1992-M01","78.54653678287985","Units"
"United Kingdom","Industrial Production","Index","Monthly","1992-M02","79.28841670526831","Units"
"United Kingdom","Industrial Production","Index","Monthly","1992-M03","87.07815589034731","Units"
"United Kingdom","Industrial Production","Index","Monthly","1992-M04","77.9901268410885","Units"
"United Kingdom","Industrial Production","Index","Monthly","1992-M05","74.00252225825041","Units"
"United Kingdom","Industrial Production","Index","Monthly","1992-M06","78.45380179258126","Units"
"United Kingdom","Industrial Production","Index","Monthly","1992-M07","75.76448707392302","Units"
"United Kingdom","Industrial Production","Index","Monthly","1992-M08","69.55124272391956","Units"
"United Kingdom","Industrial Production","Index","Monthly","1992-M09","80.21576660825389","Units"
"United Kingdom","Industrial Production","Index","Monthly","1992-M10","84.7597811328833","Units"
"United Kingdom","Industrial Production","Index","Monthly","1992-M11","83.64696124930062","Units"
"United Kingdom","Industrial Production","Index","Monthly","1992-M12","80.49397157914962","Units"
"United Kingdom","Industrial Production","Index","Monthly","1993-M01","76.5991019866101","Units"
"United Kingdom","Industrial Production","Index","Monthly","1993-M02","79.566621676164","Units"
"United Kingdom","Industrial Production","Index","Monthly","1993-M03","90.32388055079689","Units"
"United Kingdom","Industrial Production","Index","Monthly","1993-M04","79.1029467246712","Units"
"United Kingdom","Industrial Production","Index","Monthly","1993-M05","77.89739185078997","Units"
"United Kingdom","Industrial Production","Index","Monthly","1993-M06","79.1956817149698","Units"
"United Kingdom","Industrial Production","Index","Monthly","1993-M07","75.85722206422167","Units"
"United Kingdom","Industrial Production","Index","Monthly","1993-M08","72.79696738436918","Units"
"United Kingdom","Industrial Production","Index","Monthly","1993-M09","82.53414136571792","Units"
"United Kingdom","Industrial Production","Index","Monthly","1993-M10","84.01790121049488","Units"
"United Kingdom","Industrial Production","Index","Monthly","1993-M11","89.48926563810989","Units"
"United Kingdom","Industrial Production","Index","Monthly","1993-M12","82.99781631721075","Units"
"United Kingdom","Industrial Production","Index","Monthly","1994-M01","80.03029662765684","Units"
"United Kingdom","Industrial Production","Index","Monthly","1994-M02","82.62687635601651","Units"
"United Kingdom","Industrial Production","Index","Monthly","1994-M03","94.12601515303789","Units"
"United Kingdom","Industrial Production","Index","Monthly","1994-M04","82.34867138512083","Units"
"United Kingdom","Industrial Production","Index","Monthly","1994-M05","83.92516622019634","Units"
"United Kingdom","Industrial Production","Index","Monthly","1994-M06","84.4815761619877","Units"
"United Kingdom","Industrial Production","Index","Monthly","1994-M07","78.5465367828799","Units"
"United Kingdom","Industrial Production","Index","Monthly","1994-M08","79.84482664705972","Units"
"United Kingdom","Industrial Production","Index","Monthly","1994-M09","87.72730082243728","Units"
"United Kingdom","Industrial Production","Index","Monthly","1994-M10","88.74738571572143","Units"
"United Kingdom","Industrial Production","Index","Monthly","1994-M11","93.29140024035084","Units"
"United Kingdom","Industrial Production","Index","Monthly","1994-M12","85.96533600676461","Units"
"United Kingdom","Industrial Production","Index","Monthly","1995-M01","84.29610618139052","Units"
"United Kingdom","Industrial Production","Index","Monthly","1995-M02","85.9927439117363","Units"
"United Kingdom","Industrial Production","Index","Monthly","1995-M03","97.15483424295856","Units"
"United Kingdom","Industrial Production","Index","Monthly","1995-M04","82.59946845104474","Units"
"United Kingdom","Industrial Production","Index","Monthly","1995-M05","86.43922752498521","Units"
"United Kingdom","Industrial Production","Index","Monthly","1995-M06","85.81415046643677","Units"
"United Kingdom","Industrial Production","Index","Monthly","1995-M07","80.63494055274962","Units"
"United Kingdom","Industrial Production","Index","Monthly","1995-M08","81.34931433394785","Units"
"United Kingdom","Industrial Production","Index","Monthly","1995-M09","86.43922752498521","Units"
"United Kingdom","Industrial Production","Index","Monthly","1995-M10","90.90406365747411","Units"
"United Kingdom","Industrial Production","Index","Monthly","1995-M11","93.76155878226702","Units"
"United Kingdom","Industrial Production","Index","Monthly","1995-M12","84.56399634933987","Units"
"United Kingdom","Industrial Production","Index","Monthly","1996-M01","87.42149147413276","Units"
"United Kingdom","Industrial Production","Index","Monthly","1996-M02","90.18968987627589","Units"
"United Kingdom","Industrial Production","Index","Monthly","1996-M03","95.27960306731324","Units"
"United Kingdom","Industrial Production","Index","Monthly","1996-M04","85.724853743787","Units"
"United Kingdom","Industrial Production","Index","Monthly","1996-M05","87.42149147413278","Units"
"United Kingdom","Industrial Production","Index","Monthly","1996-M06","83.13524878694341","Units"
"United Kingdom","Industrial Production","Index","Monthly","1996-M07","84.3854029040403","Units"
"United Kingdom","Industrial Production","Index","Monthly","1996-M08","79.83127004890161","Units"
"United Kingdom","Industrial Production","Index","Monthly","1996-M09","86.88571113823408","Units"
"United Kingdom","Industrial Production","Index","Monthly","1996-M10","94.38663584081544","Units"
"United Kingdom","Industrial Production","Index","Monthly","1996-M11","92.8685915557692","Units"
"United Kingdom","Industrial Production","Index","Monthly","1996-M12","86.61782097028476","Units"
"United Kingdom","Industrial Production","Index","Monthly","1997-M01","89.65390954037722","Units"
"United Kingdom","Industrial Production","Index","Monthly","1997-M02","88.00585973264967","Units"
"United Kingdom","Industrial Production","Index","Monthly","1997-M03","92.40065921992316","Units"
"United Kingdom","Industrial Production","Index","Monthly","1997-M04","91.41182933528659","Units"
"United Kingdom","Industrial Production","Index","Monthly","1997-M05","88.33546969419516","Units"
"United Kingdom","Industrial Production","Index","Monthly","1997-M06","89.87364951474087","Units"
"United Kingdom","Industrial Production","Index","Monthly","1997-M07","91.96117927119574","Units"
"United Kingdom","Industrial Production","Index","Monthly","1997-M08","82.40249038637617","Units"
"United Kingdom","Industrial Production","Index","Monthly","1997-M09","94.15857901483243","Units"
"United Kingdom","Industrial Production","Index","Monthly","1997-M10","100.6409082585607","Units"
"United Kingdom","Industrial Production","Index","Monthly","1997-M11","95.9164988097418","Units"
"United Kingdom","Industrial Production","Index","Monthly","1997-M12","94.48818897637802","Units"
"United Kingdom","Industrial Production","Index","Monthly","1998-M01","91.30195934810476","Units"
"United Kingdom","Industrial Production","Index","Monthly","1998-M02","92.1809192455595","Units"
"United Kingdom","Industrial Production","Index","Monthly","1998-M03","103.3876579381066","Units"
"United Kingdom","Industrial Production","Index","Monthly","1998-M04","93.71909906610511","Units"
"United Kingdom","Industrial Production","Index","Monthly","1998-M05","90.42299945065002","Units"
"United Kingdom","Industrial Production","Index","Monthly","1998-M06","96.24610877128729","Units"
"United Kingdom","Industrial Production","Index","Monthly","1998-M07","93.93883904046877","Units"
"United Kingdom","Industrial Production","Index","Monthly","1998-M08","86.02819996337664","Units"
"United Kingdom","Industrial Production","Index","Monthly","1998-M09","97.89415857901483","Units"
"United Kingdom","Industrial Production","Index","Monthly","1998-M10","100.421168284197","Units"
"United Kingdom","Industrial Production","Index","Monthly","1998-M11","100.5310382713789","Units"
"United Kingdom","Industrial Production","Index","Monthly","1998-M12","97.56454861746934","Units"
"United Kingdom","Industrial Production","Index","Monthly","1999-M01","93.38948910455962","Units"
"United Kingdom","Industrial Production","Index","Monthly","1999-M02","95.9164988097418","Units"
"United Kingdom","Industrial Production","Index","Monthly","1999-M03","110.1995971433808","Units"
"United Kingdom","Industrial Production","Index","Monthly","1999-M04","97.0151986815602","Units"
"United Kingdom","Industrial Production","Index","Monthly","1999-M05","94.92766892510534","Units"
"United Kingdom","Industrial Production","Index","Monthly","1999-M06","100.7507782457426","Units"
"United Kingdom","Industrial Production","Index","Monthly","1999-M07","96.6855887200146","Units"
"United Kingdom","Industrial Production","Index","Monthly","1999-M08","93.27961911737779","Units"
"United Kingdom","Industrial Production","Index","Monthly","1999-M09","104.0468778611976","Units"
"United Kingdom","Industrial Production","Index","Monthly","1999-M10","103.3876579381066","Units"
"United Kingdom","Industrial Production","Index","Monthly","1999-M11","108.6614173228345","Units"
"United Kingdom","Industrial Production","Index","Monthly","1999-M12","100.8606482329243","Units"
"United Kingdom","Industrial Production","Index","Monthly","2000-M01","96.24610877128729","Units"
"United Kingdom","Industrial Production","Index","Monthly","2000-M02","101.4099981688336","Units"
"United Kingdom","Industrial Production","Index","Monthly","2000-M03","112.1772569126529","Units"
"United Kingdom","Industrial Production","Index","Monthly","2000-M04","94.59805896355974","Units"
"United Kingdom","Industrial Production","Index","Monthly","2000-M05","102.0692180919246","Units"
"United Kingdom","Industrial Production","Index","Monthly","2000-M06","104.0468778611976","Units"
"United Kingdom","Industrial Production","Index","Monthly","2000-M07","96.57571873283288","Units"
"United Kingdom","Industrial Production","Index","Monthly","2000-M08","98.55337850210581","Units"
"United Kingdom","Industrial Production","Index","Monthly","2000-M09","103.0580479765611","Units"
"United Kingdom","Industrial Production","Index","Monthly","2000-M10","107.0133675151076","Units"
"United Kingdom","Industrial Production","Index","Monthly","2000-M11","110.4193371177442","Units"
"United Kingdom","Industrial Production","Index","Monthly","2000-M12","101.4099981688336","Units"
"United Kingdom","Industrial Production","Index","Monthly","2001-M01","105.4751876945614","Units"
"United Kingdom","Industrial Production","Index","Monthly","2001-M02","102.9481779893792","Units"
"United Kingdom","Industrial Production","Index","Monthly","2001-M03","116.1325764511991","Units"
"United Kingdom","Industrial Production","Index","Monthly","2001-M04","102.6185680278338","Units"
"United Kingdom","Industrial Production","Index","Monthly","2001-M05","106.4640175791979","Units"
"United Kingdom","Industrial Production","Index","Monthly","2001-M06","105.8047976561065","Units"
"United Kingdom","Industrial Production","Index","Monthly","2001-M07","102.9481779893792","Units"
"United Kingdom","Industrial Production","Index","Monthly","2001-M08","102.39882805347","Units"
"United Kingdom","Industrial Production","Index","Monthly","2001-M09","104.9258377586527","Units"
"United Kingdom","Industrial Production","Index","Monthly","2001-M10","113.9351767075625","Units"
"United Kingdom","Industrial Production","Index","Monthly","2001-M11","113.9351767075625","Units"
"United Kingdom","Industrial Production","Index","Monthly","2001-M12","102.5086980406519","Units"
"United Kingdom","Industrial Production","Index","Monthly","2002-M01","105.6949276689248","Units"
"United Kingdom","Industrial Production","Index","Monthly","2002-M02","102.7284380150155","Units"
"United Kingdom","Industrial Production","Index","Monthly","2002-M03","111.737776963926","Units"
"United Kingdom","Industrial Production","Index","Monthly","2002-M04","106.024537630471","Units"
"United Kingdom","Industrial Production","Index","Monthly","2002-M05","109.3206372459259","Units"
"United Kingdom","Industrial Production","Index","Monthly","2002-M06","99.98168833546969","Units"
"United Kingdom","Industrial Production","Index","Monthly","2002-M07","109.6502472074711","Units"
"United Kingdom","Industrial Production","Index","Monthly","2002-M08","102.8383080021975","Units"
"United Kingdom","Industrial Production","Index","Monthly","2002-M09","111.8476469511077","Units"
"United Kingdom","Industrial Production","Index","Monthly","2002-M10","117.4510162973819","Units"
"United Kingdom","Industrial Production","Index","Monthly","2002-M11","114.5943966306539","Units"
"United Kingdom","Industrial Production","Index","Monthly","2002-M12","108.7712873100162","Units"
"United Kingdom","Industrial Production","Index","Monthly","2003-M01","110.1995971433808","Units"
"United Kingdom","Industrial Production","Index","Monthly","2003-M02","108.881157297198","Units"
"United Kingdom","Industrial Production","Index","Monthly","2003-M03","118.4398461820185","Units"
"United Kingdom","Industrial Production","Index","Monthly","2003-M04","109.5403772202894","Units"
"United Kingdom","Industrial Production","Index","Monthly","2003-M05","107.672587438198","Units"
"United Kingdom","Industrial Production","Index","Monthly","2003-M06","109.4305072331076","Units"
"United Kingdom","Industrial Production","Index","Monthly","2003-M07","110.5292071049259","Units"
"United Kingdom","Industrial Production","Index","Monthly","2003-M08","101.0803882072881","Units"
"United Kingdom","Industrial Production","Index","Monthly","2003-M09","114.0450466947443","Units"
"United Kingdom","Industrial Production","Index","Monthly","2003-M10","120.6372459256551","Units"
"United Kingdom","Industrial Production","Index","Monthly","2003-M11","113.3858267716539","Units"
"United Kingdom","Industrial Production","Index","Monthly","2003-M12","112.0673869254711","Units"
"United Kingdom","Industrial Production","Index","Monthly","2004-M01","109.9798571690163","Units"
"United Kingdom","Industrial Production","Index","Monthly","2004-M02","110.089727156198","Units"
"United Kingdom","Industrial Production","Index","Monthly","2004-M03","124.4826954770186","Units"
"United Kingdom","Industrial Production","Index","Monthly","2004-M04","111.5180369895625","Units"
"United Kingdom","Industrial Production","Index","Monthly","2004-M05","107.3429774766528","Units"
"United Kingdom","Industrial Production","Index","Monthly","2004-M06","113.2759567844722","Units"
"United Kingdom","Industrial Production","Index","Monthly","2004-M07","108.3318073612893","Units"
"United Kingdom","Industrial Production","Index","Monthly","2004-M08","102.39882805347","Units"
"United Kingdom","Industrial Production","Index","Monthly","2004-M09","112.0673869254711","Units"
"United Kingdom","Industrial Production","Index","Monthly","2004-M10","110.7489470792894","Units"
"United Kingdom","Industrial Production","Index","Monthly","2004-M11","116.2424464383809","Units"
"United Kingdom","Industrial Production","Index","Monthly","2004-M12","109.4305072331076","Units"
"United Kingdom","Industrial Production","Index","Monthly","2005-M01","104.4863578099248","Units"
"United Kingdom","Industrial Production","Index","Monthly","2005-M02","106.1344076176528","Units"
"United Kingdom","Industrial Production","Index","Monthly","2005-M03","115.9128364768357","Units"
"United Kingdom","Industrial Production","Index","Monthly","2005-M04","109.8699871818345","Units"
"United Kingdom","Industrial Production","Index","Monthly","2005-M05","108.7712873100162","Units"
"United Kingdom","Industrial Production","Index","Monthly","2005-M06","113.4956967588356","Units"
"United Kingdom","Industrial Production","Index","Monthly","2005-M07","105.3653177073796","Units"
"United Kingdom","Industrial Production","Index","Monthly","2005-M08","104.9258377586527","Units"
"United Kingdom","Industrial Production","Index","Monthly","2005-M09","113.7154367331991","Units"
"United Kingdom","Industrial Production","Index","Monthly","2005-M10","111.1884270280173","Units"
"United Kingdom","Industrial Production","Index","Monthly","2005-M11","117.3411463101991","Units"
"United Kingdom","Industrial Production","Index","Monthly","2005-M12","112.5068668741991","Units"
"United Kingdom","Industrial Production","Index","Monthly","2006-M01","110.4193371177442","Units"
"United Kingdom","Industrial Production","Index","Monthly","2006-M02","109.9798571690163","Units"
"United Kingdom","Industrial Production","Index","Monthly","2006-M03","126.2406152719283","Units"
"United Kingdom","Industrial Production","Index","Monthly","2006-M04","108.6614173228345","Units"
"United Kingdom","Industrial Production","Index","Monthly","2006-M05","116.1325764511991","Units"
"United Kingdom","Industrial Production","Index","Monthly","2006-M06","117.7806262589271","Units"
"United Kingdom","Industrial Production","Index","Monthly","2006-M07","109.3206372459259","Units"
"United Kingdom","Industrial Production","Index","Monthly","2006-M08","110.5292071049259","Units"
"United Kingdom","Industrial Production","Index","Monthly","2006-M09","116.2424464383809","Units"
"United Kingdom","Industrial Production","Index","Monthly","2006-M10","118.6595861563819","Units"
"United Kingdom","Industrial Production","Index","Monthly","2006-M11","122.3951657205637","Units"
"United Kingdom","Industrial Production","Index","Monthly","2006-M12","111.737776963926","Units"
"United Kingdom","Industrial Production","Index","Monthly","2007-M01","115.5832265152905","Units"
"United Kingdom","Industrial Production","Index","Monthly","2007-M02","110.9686870536528","Units"
"United Kingdom","Industrial Production","Index","Monthly","2007-M03","122.1754257462003","Units"
"United Kingdom","Industrial Production","Index","Monthly","2007-M04","108.9910272843797","Units"
"United Kingdom","Industrial Production","Index","Monthly","2007-M05","114.9240065921991","Units"
"United Kingdom","Industrial Production","Index","Monthly","2007-M06","111.4081670023808","Units"
"United Kingdom","Industrial Production","Index","Monthly","2007-M07","108.6614173228345","Units"
"United Kingdom","Industrial Production","Index","Monthly","2007-M08","108.2219373741076","Units"
"United Kingdom","Industrial Production","Index","Monthly","2007-M09","109.5403772202894","Units"
"United Kingdom","Industrial Production","Index","Monthly","2007-M10","118.5497161692002","Units"
"United Kingdom","Industrial Production","Index","Monthly","2007-M11","118.5497161692002","Units"
"United Kingdom","Industrial Production","Index","Monthly","2007-M12","108.2219373741076","Units"
"United Kingdom","Industrial Production","Index","Monthly","2008-M01","112.1772569126529","Units"
"United Kingdom","Industrial Production","Index","Monthly","2008-M02","112.8364768357442","Units"
"United Kingdom","Industrial Production","Index","Monthly","2008-M03","113.7154367331991","Units"
"United Kingdom","Industrial Production","Index","Monthly","2008-M04","113.1660867972894","Units"
"United Kingdom","Industrial Production","Index","Monthly","2008-M05","109.2107672587442","Units"
"United Kingdom","Industrial Production","Index","Monthly","2008-M06","109.5403772202894","Units"
"United Kingdom","Industrial Production","Index","Monthly","2008-M07","110.5292071049259","Units"
"United Kingdom","Industrial Production","Index","Monthly","2008-M08","100.8606482329243","Units"
"United Kingdom","Industrial Production","Index","Monthly","2008-M09","112.3969968870173","Units"
"United Kingdom","Industrial Production","Index","Monthly","2008-M10","115.5832265152905","Units"
"United Kingdom","Industrial Production","Index","Monthly","2008-M11","106.9034975279248","Units"
"United Kingdom","Industrial Production","Index","Monthly","2008-M12","106.6837575535614","Units"
"United Kingdom","Industrial Production","Index","Monthly","2009-M01","101.7396081303791","Units"
"United Kingdom","Industrial Production","Index","Monthly","2009-M02","100.421168284197","Units"
"United Kingdom","Industrial Production","Index","Monthly","2009-M03","111.1884270280173","Units"
"United Kingdom","Industrial Production","Index","Monthly","2009-M04","103.167917963743","Units"
"United Kingdom","Industrial Production","Index","Monthly","2009-M05","98.55337850210581","Units"
"United Kingdom","Industrial Production","Index","Monthly","2009-M06","103.9370078740158","Units"
"United Kingdom","Industrial Production","Index","Monthly","2009-M07","102.8383080021975","Units"
"United Kingdom","Industrial Production","Index","Monthly","2009-M08","91.96117927119574","Units"
"United Kingdom","Industrial Production","Index","Monthly","2009-M09","103.4975279252884","Units"
"United Kingdom","Industrial Production","Index","Monthly","2009-M10","105.0357077458345","Units"
"United Kingdom","Industrial Production","Index","Monthly","2009-M11","104.9258377586527","Units"
"United Kingdom","Industrial Production","Index","Monthly","2009-M12","103.2777879509248","Units"
"United Kingdom","Industrial Production","Index","Monthly","2010-M01","97.784288591833","Units"
"United Kingdom","Industrial Production","Index","Monthly","2010-M02","99.76194836110603","Units"
"United Kingdom","Industrial Production","Index","Monthly","2010-M03","114.4845266434722","Units"
"United Kingdom","Industrial Production","Index","Monthly","2010-M04","100.0915583226515","Units"
"United Kingdom","Industrial Production","Index","Monthly","2010-M05","97.0151986815602","Units"
"United Kingdom","Industrial Production","Index","Monthly","2010-M06","101.0803882072881","Units"
"United Kingdom","Industrial Production","Index","Monthly","2010-M07","95.80662882255997","Units"
"United Kingdom","Industrial Production","Index","Monthly","2010-M08","92.1809192455595","Units"
"United Kingdom","Industrial Production","Index","Monthly","2010-M09","100.0915583226515","Units"
"United Kingdom","Industrial Production","Index","Monthly","2010-M10","100.3112982970152","Units"
"United Kingdom","Industrial Production","Index","Monthly","2010-M11","102.8383080021975","Units"
"United Kingdom","Industrial Production","Index","Monthly","2010-M12","98.55337850210581","Units"
"United Kingdom","Industrial Production","Index","Monthly","2011-M01","93.82896905328694","Units"
"United Kingdom","Industrial Production","Index","Monthly","2011-M02","92.1809192455595","Units"
"United Kingdom","Industrial Production","Index","Monthly","2011-M03","105.5850576817431","Units"
"United Kingdom","Industrial Production","Index","Monthly","2011-M04","90.53286943783195","Units"
"United Kingdom","Industrial Production","Index","Monthly","2011-M05","93.60922907892328","Units"
"United Kingdom","Industrial Production","Index","Monthly","2011-M06","97.45467863028751","Units"
